"DV_Exposure","conflict_frequency","Unsafe_Score","age_group","education_level","marital_status","conflict_frequency_num"
0,"Once or twice",0.333333333333333,"18 – 29 years","Technical / vocational","Single",2
0,"Never",0.25,"30 – 39 years","College","Single",1
1,"Never",0.166666666666667,"30 – 39 years","College","Living with Partner",1
1,"Once or twice",0.583333333333333,"40 – 49 years","College","Single",2
1,"Never",0.333333333333333,"18 – 29 years","Completed secondary","Single",1
1,"Weekly",0.75,"18 – 29 years","Post College","Living with Partner",4
1,"Once or twice",0.5,"18 – 29 years","Technical / vocational","Single",2
1,"Daily",0.666666666666667,"50 – 59 years","Completed primary","Living with Partner",5
1,"Never",0.166666666666667,"18 – 29 years","Completed primary","Living with Partner",1
0,"Never",0.444444444444444,"18 – 29 years","Completed secondary","Single",1
0,"Weekly",0.583333333333333,"18 – 29 years","College","Living with Partner",4
0,"Never",0.333333333333333,"18 – 29 years","Completed secondary","Single",1
1,"Monthly",0.416666666666667,"40 – 49 years","Completed secondary","Living with Partner",3
0,"Never",0.333333333333333,"30 – 39 years","College","Living with Partner",1
1,"Once or twice",0.233333333333333,"50 – 59 years","Technical / vocational","Widowed",2
1,"Once or twice",0.666666666666667,"40 – 49 years","Completed primary","Single",2
1,"Monthly",0.583333333333333,"18 – 29 years","Completed primary","Living with Partner",3
0,"Never",0.222222222222222,"60 years and older","College","Living with Partner",1
0,"Never",0.833333333333333,"30 – 39 years","Completed secondary","Living with Partner",1
0,"Once or twice",0.166666666666667,"50 – 59 years","Technical / vocational","Living with Partner",2
1,"Once or twice",0.5,"18 – 29 years","College","Living with Partner",2
1,"Weekly",0.666666666666667,"40 – 49 years","Completed primary","Living with Partner",4
1,"Weekly",0.583333333333333,"18 – 29 years","College","Living with Partner",4
0,"Once or twice",0.272727272727273,"18 – 29 years","College","Living with Partner",2
1,"Once or twice",0.416666666666667,"50 – 59 years","Technical / vocational","Living with Partner",2
1,"Weekly",0.583333333333333,"40 – 49 years","Completed primary","Single",4
1,"Weekly",0.833333333333333,"18 – 29 years","College","Living with Partner",4
0,"Never",0.416666666666667,"30 – 39 years","Technical / vocational","Living with Partner",1
0,"Daily",0.416666666666667,"30 – 39 years","Post College","Living with Partner",5
1,"Never",0.555555555555556,"40 – 49 years","Completed secondary","Living with Partner",1
0,"Daily",0.5,"30 – 39 years","Technical / vocational","Living with Partner",5
0,"Once or twice",0,"60 years and older","College","Living with Partner",2
1,"Once or twice",0.363636363636364,"18 – 29 years","College","Living with Partner",2
0,"Once or twice",0.666666666666667,"40 – 49 years","Technical / vocational","Living with Partner",2
1,"Never",0.75,"30 – 39 years","College","Living with Partner",1
0,"Never",0.333333333333333,"30 – 39 years","College","Single",1
1,"Once or twice",0.363636363636364,"30 – 39 years","Completed secondary","Living with Partner",2
0,"Never",0.5,"30 – 39 years","Completed secondary","Single",1
0,"Daily",0.181818181818182,"18 – 29 years","Technical / vocational","Single",5
1,"Once or twice",0.416666666666667,"18 – 29 years","College","Living with Partner",2
0,"Daily",0.583333333333333,"30 – 39 years","College","Living with Partner",5
0,"Once or twice",0.5,"18 – 29 years","Completed secondary","Living with Partner",2
1,"Once or twice",0.166666666666667,"50 – 59 years","Completed secondary","Living with Partner",2
0,"Weekly",0.75,"30 – 39 years","College","Living with Partner",4
0,"Never",0.333333333333333,"40 – 49 years","College","Living with Partner",1
1,"Weekly",0.533333333333333,"40 – 49 years","Completed secondary","Living with Partner",4
0,"Never",0.583333333333333,"50 – 59 years","Technical / vocational","Living with Partner",1
0,"Weekly",0.25,"40 – 49 years","Completed secondary","Living with Partner",4
0,"Once or twice",0.25,"40 – 49 years","College","Single",2
0,"Once or twice",0.5,"60 years and older","Technical / vocational","Living with Partner",2
0,"Once or twice",0.222222222222222,"30 – 39 years","Technical / vocational","Living with Partner",2
1,"Daily",0.666666666666667,"50 – 59 years","Completed primary","Living with Partner",5
1,"Weekly",0.5,"50 – 59 years","Completed primary","Living with Partner",4
0,"Once or twice",0.272727272727273,"30 – 39 years","Technical / vocational","Living with Partner",2
0,"Never",0.416666666666667,"40 – 49 years","College","Living with Partner",1
1,"Never",0.583333333333333,"18 – 29 years","College","Single",1
0,"Monthly",0.166666666666667,"18 – 29 years","College","Living with Partner",3
1,"Weekly",0.333333333333333,"18 – 29 years","Technical / vocational","Single",4
0,"Once or twice",0.0833333333333333,"30 – 39 years","Technical / vocational","Living with Partner",2
1,"Weekly",0.583333333333333,"30 – 39 years","Technical / vocational","Living with Partner",4
0,"Never",0.833333333333333,"40 – 49 years","Completed secondary","Living with Partner",1
1,"Daily",0.545454545454545,"40 – 49 years","College","Single",5
1,"Once or twice",0.583333333333333,"50 – 59 years","Completed primary","Living with Partner",2
1,"Weekly",0.583333333333333,"40 – 49 years","Technical / vocational","Single",4
0,"Once or twice",0.0833333333333333,"30 – 39 years","Technical / vocational","Living with Partner",2
1,"Weekly",0.583333333333333,"30 – 39 years","Technical / vocational","Single",4
1,"Once or twice",0.555555555555556,"30 – 39 years","Completed primary","Living with Partner",2
0,"Once or twice",0.333333333333333,"30 – 39 years","Technical / vocational","Living with Partner",2
1,"Weekly",0.333333333333333,"40 – 49 years","College","Living with Partner",4
1,"Weekly",0.666666666666667,"40 – 49 years","College","Single",4
1,"Monthly",0.416666666666667,"40 – 49 years","Less than primary","Living with Partner",3
0,"Monthly",0.333333333333333,"50 – 59 years","Technical / vocational","Living with Partner",3
0,"Once or twice",0.0833333333333333,"40 – 49 years","Technical / vocational","Living with Partner",2
0,"Never",0.666666666666667,"30 – 39 years","Post College","Single",1
1,"Weekly",0.666666666666667,"30 – 39 years","Technical / vocational","Living with Partner",4
0,"Never",0.583333333333333,"50 – 59 years","Completed primary","Living with Partner",1
0,"Never",0.416666666666667,"30 – 39 years","Completed primary","Single",1
1,"Once or twice",0.75,"18 – 29 years","Technical / vocational","Living with Partner",2
0,"Never",0.166666666666667,"40 – 49 years","Technical / vocational","Living with Partner",1
1,"Once or twice",0.583333333333333,"40 – 49 years","Completed secondary","Widowed",2
0,"Once or twice",0.454545454545455,"50 – 59 years","Completed secondary","Widowed",2
1,"Daily",0.545454545454545,"40 – 49 years","Post College","Living with Partner",5
1,"Never",0.121212121212121,"50 – 59 years","Completed secondary","Single",1
0,"Monthly",0.484848484848485,"30 – 39 years","Technical / vocational","Living with Partner",3
1,"Weekly",0.666666666666667,"40 – 49 years","Completed secondary","Living with Partner",4
0,"Monthly",0.515151515151515,"30 – 39 years","Post College","Single",3
0,"Never",0.111111111111111,"50 – 59 years","College","Widowed",1
0,"Once or twice",0.181818181818182,"30 – 39 years","Completed primary","Single",2
1,"Never",0.333333333333333,"30 – 39 years","College","Living with Partner",1
1,"Weekly",0.575757575757576,"30 – 39 years","Completed primary","Living with Partner",4
0,"Daily",0.444444444444444,"30 – 39 years","Completed secondary","Single",5
1,"Once or twice",0.303030303030303,"40 – 49 years","Post College","Living with Partner",2
0,"Once or twice",0.121212121212121,"30 – 39 years","Completed secondary","Single",2
0,"Never",0.222222222222222,"30 – 39 years","College","Living with Partner",1
0,"Daily",0.444444444444444,"30 – 39 years","Completed primary","Living with Partner",5
1,"Monthly",0.666666666666667,"30 – 39 years","Technical / vocational","Single",3
0,"Once or twice",0.166666666666667,"30 – 39 years","Completed primary","Living with Partner",2
0,"Monthly",0.333333333333333,"30 – 39 years","Completed secondary","Living with Partner",3
1,"Monthly",0.363636363636364,"30 – 39 years","Completed primary","Single",3
1,"Weekly",0.185185185185185,"30 – 39 years","Completed secondary","Living with Partner",4
0,"Never",0.555555555555556,"40 – 49 years","Completed secondary","Living with Partner",1
0,"Once or twice",0.111111111111111,"30 – 39 years","Technical / vocational","Living with Partner",2
0,"Never",0.416666666666667,"30 – 39 years","Completed secondary","Single",1
0,"Daily",0.5,"40 – 49 years","Completed secondary","Single",5
1,"Monthly",0.121212121212121,"30 – 39 years","Completed primary","Single",3
0,"Once or twice",0.5,"30 – 39 years","Completed secondary","Living with Partner",2
0,"Once or twice",0.333333333333333,"30 – 39 years","Completed secondary","Living with Partner",2
1,"Once or twice",0.25,"40 – 49 years","Technical / vocational","Living with Partner",2
0,"Never",0.5,"30 – 39 years","Completed secondary","Single",1
0,"Never",0.555555555555556,"40 – 49 years","College","Living with Partner",1
0,"Weekly",0.363636363636364,"30 – 39 years","College","Living with Partner",4
0,"Never",0.416666666666667,"30 – 39 years","College","Single",1
0,"Once or twice",0.666666666666667,"50 – 59 years","Completed primary","Living with Partner",2
0,"Daily",0.666666666666667,"30 – 39 years","Technical / vocational","Single",5
0,"Monthly",0.25,"18 – 29 years","College","Living with Partner",3
0,"Once or twice",0.0833333333333333,"18 – 29 years","College","Living with Partner",2
0,"Once or twice",0.333333333333333,"30 – 39 years","College","Living with Partner",2
1,"Daily",0.5,"40 – 49 years","College","Living with Partner",5
0,"Once or twice",0.333333333333333,"40 – 49 years","Technical / vocational","Living with Partner",2
1,"Never",0.333333333333333,"60 years and older","Technical / vocational","Living with Partner",1
1,"Monthly",0.148148148148148,"30 – 39 years","College","Separated / Divorced",3
1,"Weekly",0.583333333333333,"30 – 39 years","College","Single",4
1,"Monthly",0.583333333333333,"30 – 39 years","Completed secondary","Living with Partner",3
1,"Weekly",0.416666666666667,"30 – 39 years","College","Living with Partner",4
0,"Never",0.5,"18 – 29 years","Technical / vocational","Living with Partner",1
0,"Once or twice",0.555555555555556,"40 – 49 years","College","Living with Partner",2
0,"Never",0.416666666666667,"30 – 39 years","College","Living with Partner",1
0,"Daily",0,"30 – 39 years","College","Living with Partner",5
0,"Weekly",0.416666666666667,"40 – 49 years","College","Living with Partner",4
0,"Daily",0.166666666666667,"40 – 49 years","Technical / vocational","Living with Partner",5
0,"Never",0.0833333333333333,"18 – 29 years","College","Living with Partner",1
0,"Daily",0.416666666666667,"30 – 39 years","College","Single",5
0,"Monthly",0.166666666666667,"50 – 59 years","College","Living with Partner",3
1,"Daily",0.0909090909090909,"30 – 39 years","Completed primary","Single",5
0,"Once or twice",0.133333333333333,"30 – 39 years","Completed primary","Living with Partner",2
1,"Once or twice",0.583333333333333,"30 – 39 years","College","Living with Partner",2
0,"Monthly",0.166666666666667,"30 – 39 years","College","Living with Partner",3
1,"Once or twice",0.484848484848485,"30 – 39 years","Completed secondary","Living with Partner",2
1,"Once or twice",0.166666666666667,"18 – 29 years","Technical / vocational","Living with Partner",2
0,"Never",0.5,"60 years and older","College","Widowed",1
1,"Once or twice",0.5,"40 – 49 years","Technical / vocational","Widowed",2
1,"Once or twice",0.583333333333333,"18 – 29 years","College","Separated / Divorced",2
0,"Once or twice",0.333333333333333,"40 – 49 years","College","Separated / Divorced",2
1,"Monthly",0.212121212121212,"40 – 49 years","Completed secondary","Living with Partner",3
1,"Never",0.333333333333333,"30 – 39 years","College","Single",1
1,"Monthly",0.333333333333333,"30 – 39 years","College","Living with Partner",3
0,"Never",0.25,"30 – 39 years","Technical / vocational","Living with Partner",1
0,"Never",0.222222222222222,"40 – 49 years","Less than primary","Living with Partner",1
0,"Never",0.111111111111111,"60 years and older","College","Living with Partner",1
1,"Monthly",0.583333333333333,"40 – 49 years","Completed primary","Living with Partner",3
1,"Weekly",0.5,"18 – 29 years","College","Single",4
0,"Daily",0.25,"18 – 29 years","College","Living with Partner",5
1,"Monthly",0.181818181818182,"30 – 39 years","Completed secondary","Living with Partner",3
0,"Daily",0.181818181818182,"60 years and older","Completed primary","Living with Partner",5
0,"Never",0.916666666666667,"30 – 39 years","Completed primary","Living with Partner",1
1,"Never",0.0833333333333333,"40 – 49 years","Technical / vocational","Living with Partner",1
1,"Once or twice",0.272727272727273,"40 – 49 years","Completed secondary","Living with Partner",2
